City_ID,City,Country,Lat,Lng,Max temp,Humidity,Cloudiness,Wind Speed,Current Description
1830,sheltozero,RU,61.3667,35.3667,34.57,86,100,14.34,light snow
1831,jeremie,HT,18.65,-74.1167,76.42,82,96,18.86,overcast clouds
1832,ylojarvi,FI,61.5563,23.5961,37.99,93,90,10.36,light rain
1833,krylovskaya,RU,46.3194,39.9711,43.52,96,100,5.26,light rain
1834,hetauda,NP,27.4284,85.0322,51.8,66,20,3.44,haze
1835,morshansk,RU,53.4435,41.8107,31.19,92,32,2.89,scattered clouds
1836,shakhtinsk,KZ,49.71,72.5872,41,81,40,20.13,scattered clouds
1837,ekhabi,RU,53.5102,142.9671,23.13,62,1,11.18,clear sky
1838,praya,CV,14.9215,-23.5087,77,33,0,18.41,clear sky
1839,da nang,VN,16.0678,108.2208,80.6,74,40,3.67,scattered clouds
1840,dali,CN,25.7,100.1833,62.47,33,100,4.47,overcast clouds
1841,pa sang,TH,18.5262,98.9394,73.99,88,75,3.44,mist
1842,saint-jean-de-maurienne,FR,45.1667,6.5833,45,41,30,4,scattered clouds
1843,nueva guinea,NI,11.6876,-84.4562,72.03,90,100,7.16,overcast clouds
1844,oussouye,SN,12.485,-16.5469,73.4,83,0,6.91,clear sky
1845,goure,NE,13.9835,10.2704,80.01,9,7,5.99,clear sky
1846,chernushka,RU,56.5072,56.0766,30.42,91,100,11.92,light snow
1847,finschhafen,PG,-6.6024,147.8681,85.69,70,21,4.59,few clouds
1848,back mountain,US,41.3359,-75.9963,51.8,35,1,10.36,clear sky
1849,urrao,CO,6.3152,-76.1342,55.99,98,100,1.19,overcast clouds
1850,porto walter,BR,-8.2686,-72.7439,71.28,98,29,1.19,moderate rain
1851,moron,AR,-34.6534,-58.6198,72,91,0,3,clear sky
1852,svetlaya,RU,46.5389,138.3297,43.56,47,1,7.38,clear sky
1853,bijar,IR,35.8668,47.6051,36.55,61,0,5.97,clear sky
1854,kem,RU,64.9555,34.5793,34.72,95,100,15.26,light snow
1855,ust-kut,RU,56.7938,105.7672,30.38,86,100,2.55,overcast clouds
1856,baishishan,CN,43.5833,127.5667,52.12,24,0,10.07,clear sky
1857,gilbues,BR,-9.8317,-45.3439,76.1,60,31,2.44,scattered clouds
1858,nexo,DK,55.0607,15.1306,41,87,90,23.02,light rain
1859,verkhnyaya toyma,RU,62.2349,44.9985,27.95,96,98,6.42,overcast clouds
1860,somerset east,ZA,-32.7217,25.588,59.32,83,90,2.19,overcast clouds
1861,ilek,RU,51.5271,53.3831,24.49,96,97,5.48,overcast clouds
1862,cunha,BR,-23.0744,-44.9597,58.87,95,91,3.02,overcast clouds
1863,ihosy,MG,-22.4,46.1167,63.93,91,64,4.36,broken clouds
